brand,detail,detail_desc,goods_desc,goods_id,goods_title,pl_id,scj_price,title,url,weight,zp_price
普秀,普洱茶,"规格：200g/饼,产地：云南省普洱市,生产年份：2018年3月,食品生产许可证：SC11453082103690,储藏方法：清洁、通风、避光、无异味、无污染的环境,保质期：在符合贮存条件下适宜长期保存,等级：一级,原料年份：2018年",1500-2000米的高山茶，有机认证健康品质,8703942,普秀 普洱茶 蓁味 2018年 早春有机大树生茶 200g/饼,12362,280.00元,黑茶,https://www.zuipin.cn/goods?id=8703942,200克,280.00元
宽品,普洱茶,"规格：357g/饼,产地：云南西双版纳,生产年份：2015年,食品生产许可证：QS532814010718,储藏方法：在通风、阴凉、干燥、无异味、无污染环境下储存,保质期：在符合存储条件下适合长期保存,等级：一级,原料年份：2015年",大马帮非遗传承人杨丁章监制,8699883,宽品普洱茶 2015年 生茶 秦韵 357g/饼,8642,308.00元,黑茶,https://www.zuipin.cn/goods?id=8699883,357克,308.00元
老同志,普洱茶,"规格：250/砖,产地：云南安宁,生产年份：2017年4月,食品生产许可证：SC11453018137408,储藏方法：在清洁、通风、避光、干燥、无异味环境中存放,保质期：在符合贮存条件下适宜长期保存,等级：一级,包装规格：长16cm*宽11cm*高3cm",茶友追捧的口粮茶，市场长青款,8700150,老同志普洱茶 为天下人做好茶普洱茶砖 生茶 250g/砖,8990,205.00元,黑茶,https://www.zuipin.cn/goods?id=8700150,250克,205.00元
老曼峨,普洱茶,"规格：357g/饼,产地：云南省西双版纳州,生产年份：2017年3月,食品生产许可证：SC11453282217303,储藏方法：清洁、通风、干燥、无异味,保质期：在符合储存条件下，适宜长期保存,等级：特级",1500米高海拔产区,8700924,老曼峨普洱茶 深山老树茶 熟茶 2017年 357g/饼,9698,280.00元,黑茶,https://www.zuipin.cn/goods?id=8700924,357克,280.00元
行吉,普洱茶,"规格：357g/饼,产地：云南临沧,生产年份：2014年,食品生产许可证：SC11453012417797,储藏方法：通风、无异味、避免阳关直射,保质期：在符合产品标准的贮存条件下，适宜长期保存,原料年份：2014年",陈香明显，汤感层次分明、韵味悠长,6931246260049,行吉 普洱茶 2014年 厚福黄印（熟茶）357g/饼,12312,198.00元,黑茶,https://www.zuipin.cn/goods?id=6931246260049,357克,198.00元
傣园普香,普洱茶,"规格：357g/饼,产地：云南西双版纳,生产年份：2018年4月,食品生产许可证：SC11453282213885,储藏方法：清洁、通风、干燥、无异味、避免阳关曝晒的条件下储存,保质期：在符合贮存条件下适宜长期存放,等级：一级,原料年份：2012年",古树原料压制,8700734,傣园普香 普洱茶 2018年 生茶 普园春 357g/饼 黑茶,9303,195.00元,黑茶,https://www.zuipin.cn/goods?id=8700734,357克,195.00元
老同志,普洱茶,"规格：400g/饼,产地：云南勐海,生产年份：2016年4月,食品生产许可证：SC11453018137408,储藏方法：清洁、通风、避光、干燥、无污染的环境,保质期：在符合贮存条件下，适宜长期保存,等级：特级,包装规格：长26.5cm*宽26.5cm*高4.3cm,原料年份：2016年",高端礼品，有收藏价值,8703490,【邹炳良殿堂级作品】老同志普洱茶 古树茶王 2016年 生茶 乔木茶王 400g/饼,12078,6860.00元,黑茶,https://www.zuipin.cn/goods?id=8703490,400克,6860.00元
益泡柑,柑普茶,"生熟：熟茶,规格：9-10颗,产地：广东省江门市会城镇天马,生产年份：2017年,食品生产许可证：SC11444070501720,储藏方法：通风透气、无污染、无异味存放,保质期：6年,包装规格：高22*直径15cm",库存告急，卖完售罄,8699518,益泡柑 代用茶 柑普茶 益泡·品 大红柑  一级 圆罐380g,3255,640.00元,黑茶,https://www.zuipin.cn/goods?id=8699518,380克,640.00元
大益茶业,柑普茶,"生熟：熟茶,规格：6颗,产地：广东省江门市,生产年份：2017年12月,食品生产许可证：SC11444070501043,储藏方法：通风、阴凉、干燥、清洁、无异味的环境,保质期：6年,包装规格：高19cm*直径13.7cm",天生妙配 健康对味,8699809,大益 柑普茶 金柑普 大红柑   260g,3373,308.00元,黑茶,https://www.zuipin.cn/goods?id=8699809,260克,308.00元
柑柑好,柑普茶,"生熟：熟茶,规格：约11颗/袋,产地：广东省江门市,生产年份：2017年10月,食品生产许可证：SC11444070504693,储藏方法：在通风、干燥、无异味的环境下储存,保质期：3年,包装规格：长19.5cm*宽7cm*高26cm",居家自饮，饭后1小时喝去油腻,8701415,柑柑好柑普茶 二红柑 喫茶令·夏长  250g 袋装,10840,238.00元,黑茶,https://www.zuipin.cn/goods?id=8701415,250克,238.00元
益泡柑,柑普茶,"生熟：熟茶,规格：约12g*21颗,产地：广东省江门市,生产年份：2018年,食品生产许可证：SC11444070501720,储藏方法：通风透气.无污染.无异味存放,保质期：六年,包装规格：直径15cm*高22cm",柑香芬芳，泡柑有益,6931246264009,【新柑上市】益泡柑柑普茶 益茗锦绣经典小青柑 250g 大罐装,12583,360.00元,黑茶,https://www.zuipin.cn/goods?id=6931246264009,250克,360.00元
益泡柑,柑普茶,食品生产许可证：SC11444070501720,5年树柑＋5年陈寿眉,6931246270003,【新柑上市】益泡柑柑白茶 白茶小青柑 寿眉250g 大罐装,12585,360.00元,黑茶,https://www.zuipin.cn/goods?id=6931246270003,250克,360.00元
柑柑好,柑普茶,"生熟：熟茶,规格：35g*6颗,产地：广东省江门市,生产年份：2017年12月,食品生产许可证：SC11444070500858,储藏方法：在通风、干燥、无异味的环境下储存,保质期：3年,包装规格：长33.4cm*宽20.5cm*高3.4cm",商务伴手礼，办公常饮,8701414,柑柑好 代用茶 柑普茶 喫茶令系列之冬藏 大红柑  一级 210g,10839,428.00元,黑茶,https://www.zuipin.cn/goods?id=8701414,210克,428.00元
益泡柑,柑普茶,"生熟：熟茶,规格：约12g*21颗,产地：广东省江门市,生产年份：2018,食品生产许可证：SC11444070501720,储藏方法：通风透气.无污染.无异味存放,保质期：六年,包装规格：直径15cm*高22cm",4年新会柑+3年古树熟普,6931246264008,【新柑上市】益泡柑柑普茶 新会小青柑 250g 大罐装,12582,298.00元,黑茶,https://www.zuipin.cn/goods?id=6931246264008,250克,298.00元
中粤臻品,柑普茶,"生熟：熟茶,产地：广东省江门市,生产年份：2017年11月,食品生产许可证：SC11444070501473,储藏方法：常温、防爆晒、防潮、防异味,保质期：36个月,包装规格：长28.5cm*宽16cm*高7.5cm",口感醇厚，适合送长辈,8702105,中粤臻品 代用茶 柑普茶 臻藏缘起 陈皮普洱 二红柑 2017年 特级 300g,11069,398.00元,黑茶,https://www.zuipin.cn/goods?id=8702105,300克,398.00元
柑柑好,柑普茶,"生熟：熟茶,产地：江门新会,生产年份：42768,食品生产许可证：SC11444070500858,储藏方法：通风干燥、无异味,保质期：3年,包装规格：12.2*20.4*6.7cm",新会基地直供 3年宫廷熟普,8684334,柑柑好 代用茶 柑普茶 喫茶令 75g 春生礼盒,2874,128.00元,黑茶,https://www.zuipin.cn/goods?id=8684334,75克,128.00元
柑柑好,柑普茶,"生熟：熟茶,规格：约11.5g*22颗,产地：广东新会,生产年份：2018年9月,食品生产许可证：SC11444070500858,储藏方法：在通风、干燥、清洁、无异味的环境下储存,保质期：三年,包装规格：直径15*高22cm",果香茶香交融，口感醇厚,6931246264010,【新柑上市】柑柑好 新柑普茶 6年树柑+5年宫廷普洱 250g大罐装,12601,360.00元,黑茶,https://www.zuipin.cn/goods?id=6931246264010,250克,360.00元
柑柑好,柑普茶,食品生产许可证：SC11444070504693,煮饮口感更佳,6931246270005,【新柑上市】柑柑好 新柑白茶 6年树柑+福鼎白茶寿眉 80g 单罐,12604,150.00元,黑茶,https://www.zuipin.cn/goods?id=6931246270005,80克,150.00元
中粤臻品,柑普茶,"生熟：熟茶,产地：广东省江门市,生产年份：2017年8月,食品生产许可证：SC11444070501473,储藏方法：常温、防爆晒、防潮、防异味,保质期：36个月,包装规格：长28.5cm*宽16cm*高7.5cm",独有黄金比例工艺，香气更浓50%,8702103,中粤臻品 代用茶 柑普茶 臻藏红韵 元气珍珠 小青柑  特级 250g,11068,328.00元,黑茶,https://www.zuipin.cn/goods?id=8702103,250克,328.00元
柑柑好,柑普茶,"生熟：熟茶,规格：400g/罐,产地：江门新会,生产年份：2017年11月,食品生产许可证：SC11444070500858,储藏方法：在通风、干燥、清洁、无异味的环境下储存,保质期：3年,包装规格：高22.5*直径15cm",送邻里亲友 健康常伴,8699494,柑柑好 代用茶 柑普茶 新柑仔·暖邻 大红柑  一级 圆罐400g,3246,688.00元,黑茶,https://www.zuipin.cn/goods?id=8699494,400克,688.00元
大益,柑普茶,"生熟：熟茶,规格：8-12颗,产地：江门新会,生产年份：2017年11月,食品生产许可证：SC11444070501043,储藏方法：通风、干燥、避免阳光暴晒、清洁、无异味、无污染,保质期：符合保存条件可长期保存。,包装规格：长13.7cm*宽12.3cm*高19cm,原料年份：2015年",首次发布，限量两千件,8703582,大益 柑普茶  金柑普·金丹（限量）大红柑 260g,11930,398.00元,黑茶,https://www.zuipin.cn/goods?id=8703582,260克,398.00元
程源,普洱茶,"规格：357g/饼,产地：勐海曼短村,生产年份：2017年8月,食品生产许可证：SC11453282239965,储藏方法：清洁、通风、避光、干燥、无异味、无污染的环境,保质期：在适宜的条件下长期储存,等级：一级",库存告急，卖完售罄,8699704,程源普洱茶 2017年 生 布朗山 357g/饼,3333,380.00元,黑茶,https://www.zuipin.cn/goods?id=8699704,357克,380.00元
傣园普香,普洱茶,"产地：云南勐海,生产年份：2016年,食品生产许可证：SC11453282232252,储藏方法：在通风、阴凉、干燥、避光的环境,保质期：在适宜的条件下长期储存,原料年份：2016年",生肖纪念茶,8699655,傣园普香 普洱茶 2016年 熟茶 金猴送宝 400g/饼 黑茶,3314,222.00元,黑茶,https://www.zuipin.cn/goods?id=8699655,400克,222.00元
行吉,普洱茶,"规格：357g/饼,产地：云南临沧,生产年份：2014年,食品生产许可证：SC11453012417797,储藏方法：通风、无异味、避免阳关直射,保质期：在符合产品标准的贮存条件下，适宜长期保存,原料年份：2014年",杨行吉独有发酵工艺，茶饼饱满,6931246260048,行吉 普洱茶 2014年 厚福蓝印（熟茶）357g/饼,12310,268.00元,黑茶,https://www.zuipin.cn/goods?id=6931246260048,357克,268.00元
老曼峨,普洱茶,"规格：357g/饼,产地：云南省西双版纳州,生产年份：2017年6月,食品生产许可证：SC11453282217303,储藏方法：清洁、通风、干燥、无异味,保质期：在符合储存条件下，适宜长期保存,等级：特级",品饮珍藏,8700926,老曼峨普洱茶 老树圆茶 金枝玉叶 生茶 2017年 357g/饼,9701,480.00元,黑茶,https://www.zuipin.cn/goods?id=8700926,357克,480.00元
老同志,普洱茶,"规格：1000g/盒500g/饼*2,产地：云南省安宁市,生产年份：2017年9月,食品生产许可证：SC11453018137408,储藏方法：清洁、通风、避光、干燥、无异味、无污染的环境,保质期：在适宜的条件下长期储存,等级：特级,包装规格：长32.5*宽26.5*高8",节日送礼好运来,8699703,老同志普洱茶 2017年 生/熟 好运来 组合装 （生普）500g+（熟普）500g 1000g/礼盒,3330,1280.00元,黑茶,https://www.zuipin.cn/goods?id=8699703,1000克,1280.00元
傣园普香,普洱茶,"产地：云南勐海,生产年份：2017年,食品生产许可证：SC11453282213885,储藏方法：在通风、阴凉、干燥、避光的环境,保质期：在适宜的条件下长期储存,原料年份：2017年",秋茶 香浓不苦,8699659,傣园普香 普洱茶 2017年 生茶 勐海估谷花香 357g/饼 黑茶,3318,192.00元,黑茶,https://www.zuipin.cn/goods?id=8699659,357克,192.00元
中茶,普洱茶,"规格：357g/饼,产地：云南昆明,生产年份：2018年5月,食品生产许可证：SC11453011102246,储藏方法：清洁、通风、避光、干燥、无异味,保质期：在符合贮存条件，普洱茶适宜长期保存,等级：一级,原料年份：2018年",香气纯正，回甘快,6931246260053,中茶 普洱茶 2018年 厚德熟饼（熟茶）357g,12272,238.00元,黑茶,https://www.zuipin.cn/goods?id=6931246260053,357克,238.00元
普秀,普洱茶,"规格：357g/饼,产地：云南省普洱市,生产年份：2016年3月,食品生产许可证：SC11453082103690,储藏方法：清洁、通风、避光、无异味、无污染的环境,保质期：在符合贮存条件下适宜长期保存,等级：一级,原料年份：2016年",热销品质款，自饮常备,8703943,普秀 普洱茶 里程碑 云南七子饼茶 2016年 熟茶 357g/饼,12363,380.00元,黑茶,https://www.zuipin.cn/goods?id=8703943,357克,380.00元
宽品,普洱茶,"规格：357g/饼,产地：云南西双版纳,生产年份：2015年,食品生产许可证：QS532814010718,储藏方法：在通风、阴凉、干燥、无异味、无污染环境下储存,保质期：在符合存储条件下适合长期保存,等级：一级,原料年份：2015年",大马帮非遗传承人杨丁章监制,8699887,宽品普洱茶 2015年 生茶 晋韵 357g/饼,8646,508.00元,黑茶,https://www.zuipin.cn/goods?id=8699887,357克,508.00元
老同志,普洱茶,"规格：357g/饼,产地：云南安宁,生产年份：2017年7月,食品生产许可证：SC11453018137408,储藏方法：在清洁、通风、避光、干燥、无异味环境中存放,保质期：在符合贮存条件下适宜长期保存,等级：一级",60年技艺大成之作,8700151,老同志普洱茶 为天下人做好茶 生茶 357g/饼,8991,280.00元,黑茶,https://www.zuipin.cn/goods?id=8700151,357克,280.00元
龙润,普洱茶,"规格：250g/砖,产地：云南省保山市,生产年份：2016年11月,食品生产许可证：SC10653092209367,储藏方法：清洁、通风、避光、干燥、无污染的环境,保质期：在符合贮存条件下，适宜长期保存,等级：一级,原料年份：2016年",国宾礼品茶 30年技艺沉淀,8703538,龙润茶 普洱茶 2016年 生茶 居家办公茶 江城 250g/砖,11834,116.00元,黑茶,https://www.zuipin.cn/goods?id=8703538,250克,116.00元
老同志,普洱茶,"规格：500g/饼,产地：云南临沧,生产年份：2017年4月,食品生产许可证：SC11453018137408,储藏方法：在清洁、通风、避光、干燥、无异味环境中存放,保质期：在符合贮存条件下适宜长期存放,等级：特级,原料年份：2017年3月",乔木老树原料,8700735,老同志普洱茶 2017年 生茶 白花树 500g/饼,9304,1560.00元,黑茶,https://www.zuipin.cn/goods?id=8700735,500克,1560.00元
